3.04734; 1.76385
3.04734; 1.76385
3.04734; 1.76385
3.81657; 3.19242
3.81657; 3.19242
3.81657; 3.19242
3.81657; 3.19242
4.5858; 4.62099
4.5858; 4.62099
4.5858; 4.62099
4.5858; 4.62099
-4.5858; -3.74636
-4.5858; -3.74636
-4.5858; -3.74636
-4.5858; -3.74636
-3.81657; -2.31778
-3.81657; -2.31778
-3.81657; -2.31778
-3.81657; -2.31778
-3.04734; -0.889213
-3.04734; -0.889213
-3.04734; -0.889213
-3.04734; -0.889213
-2.27811; 0.539358
-2.27811; 0.539358
-2.27811; 0.539358
-2.27811; 0.539358
-1.50888; 1.96793
-1.50888; 1.96793
-1.50888; 1.96793
-1.50888; 1.96793
1.56805; -3.51312
1.56805; -3.51312
1.56805; -3.51312
1.56805; -3.51312
2.33728; -2.08455
2.33728; -2.08455
2.33728; -2.08455
2.33728; -2.08455
3.10651; -0.655976
3.10651; -0.655976
3.10651; -0.655976
3.10651; -0.655976
3.87574; 0.772595
3.87574; 0.772595
3.87574; 0.772595
3.87574; 0.772595
4.64497; 2.20117
4.64497; 2.20117
4.64497; 2.20117
4.64497; 2.20117
-4.52663; 3.62974
-4.52663; 3.62974
-4.52663; 3.62974
-4.52663; 3.62974
-3.7574; -4.73761
-3.7574; -4.73761
-3.7574; -4.73761
-3.7574; -4.73761
-2.98817; -3.30904
-2.98817; -3.30904
-2.98817; -3.30904
-2.98817; -3.30904
-2.21894; -1.88047
-2.21894; -1.88047
-2.21894; -1.88047
-2.21894; -1.88047
-1.4497; -0.451895
-1.4497; -0.451895
-1.4497; -0.451895
-1.4497; -0.451895
0.0887575; 2.40525
0.0887575; 2.40525
0.0887575; 2.40525
0.0887575; 2.40525
1.62722; -4.53353
1.62722; -4.53353
1.62722; -4.53353
1.62722; -4.53353
2.39645; -3.10496
2.39645; -3.10496
2.39645; -3.10496
2.39645; -3.10496
3.16568; -1.67638
3.16568; -1.67638
3.16568; -1.67638
3.16568; -1.67638
3.93491; -0.247813
3.93491; -0.247813
3.93491; -0.247813
3.93491; -0.247813
4.70414; 1.18076
4.70414; 1.18076
4.70414; 1.18076
4.70414; 1.18076
-4.46746; 2.60933
-4.46746; 2.60933
-4.46746; 2.60933
-4.46746; 2.60933
-3.69823; 4.0379
-3.69823; 4.0379
-3.69823; 4.0379
-3.69823; 4.0379
-2.92899; -4.32945
-2.92899; -4.32945
-2.92899; -4.32945
-2.92899; -4.32945
-2.15976; -2.90087
-2.15976; -2.90087
-2.15976; -2.90087
-2.15976; -2.90087
-1.39053; -1.4723
-1.39053; -1.4723
-1.39053; -1.4723
-1.39053; -1.4723
0.91716; 2.81341
0.91716; 2.81341
0.91716; 2.81341
0.91716; 2.81341
2.45562; -4.12536
2.45562; -4.12536
2.45562; -4.12536
2.45562; -4.12536
3.22485; -2.69679
3.22485; -2.69679
3.22485; -2.69679
3.22485; -2.69679
3.99408; -1.26822
3.99408; -1.26822
3.99408; -1.26822
3.99408; -1.26822
4.76331; 0.16035
4.76331; 0.16035
4.76331; 0.16035
4.76331; 0.16035
-4.40828; 1.58892
-4.40828; 1.58892
-4.40828; 1.58892
-4.40828; 1.58892
-3.63905; 3.01749
-3.63905; 3.01749
-3.63905; 3.01749
-3.63905; 3.01749
-2.86982; 4.44606
-2.86982; 4.44606
-2.86982; 4.44606
-2.86982; 4.44606
-2.10059; -3.92128
-2.10059; -3.92128
-2.10059; -3.92128
-2.10059; -3.92128
-1.33136; -2.49271
-1.33136; -2.49271
-1.33136; -2.49271
-1.33136; -2.49271
2.51479; 4.65015
2.51479; 4.65015
2.51479; 4.65015
2.51479; 4.65015
3.28402; -3.7172
3.28402; -3.7172
3.28402; -3.7172
3.28402; -3.7172
4.05326; -2.28863
4.05326; -2.28863
4.05326; -2.28863
4.05326; -2.28863
4.82248; -0.860058
4.82248; -0.860058
4.82248; -0.860058
4.82248; -0.860058
-4.34911; 0.568513
-4.34911; 0.568513
-4.34911; 0.568513
-4.34911; 0.568513
-3.57988; 1.99708
-3.57988; 1.99708
-3.57988; 1.99708
-3.57988; 1.99708
-2.81065; 3.42566
-2.81065; 3.42566
-2.81065; 3.42566
-2.81065; 3.42566
-2.04142; 4.85423
-2.04142; 4.85423
-2.04142; 4.85423
-2.04142; 4.85423
-1.27219; -4.91254
-1.27219; -4.91254
-1.27219; -4.91254
-1.27219; -4.91254
1.0355; -0.626822
1.0355; -0.626822
1.0355; -0.626822
1.0355; -0.626822
1.80473; 0.801749
1.80473; 0.801749
1.80473; 0.801749
1.80473; 0.801749
2.57396; 2.23032
2.57396; 2.23032
2.57396; 2.23032
2.57396; 2.23032
3.34319; 3.65889
3.34319; 3.65889
3.34319; 3.65889
3.34319; 3.65889
4.11243; -4.70845
4.11243; -4.70845
4.11243; -4.70845
4.11243; -4.70845
4.88166; -3.27988
4.88166; -3.27988
4.88166; -3.27988
4.88166; -3.27988
-4.28994; -1.85131
-4.28994; -1.85131
-4.28994; -1.85131
-4.28994; -1.85131
-3.52071; -0.42274
-3.52071; -0.42274
-3.52071; -0.42274
-3.52071; -0.42274
-2.75148; 1.00583
-2.75148; 1.00583
-2.75148; 1.00583
-2.75148; 1.00583
-1.98225; 2.4344
-1.98225; 2.4344
-1.98225; 2.4344
-1.98225; 2.4344
1.09468; -1.64723
1.09468; -1.64723
1.09468; -1.64723
1.09468; -1.64723
1.86391; -0.218659
1.86391; -0.218659
1.86391; -0.218659
1.86391; -0.218659
2.63314; 1.20991
2.63314; 1.20991
2.63314; 1.20991
2.63314; 1.20991
3.40237; 2.63848
3.40237; 2.63848
3.40237; 2.63848
3.40237; 2.63848
4.1716; 4.06705
4.1716; 4.06705
4.1716; 4.06705
4.1716; 4.06705
4.94083; -4.30029
4.94083; -4.30029
4.94083; -4.30029
4.94083; -4.30029
-4.99545; -2.87172
-4.99545; -2.87172
-4.99545; -2.87172
-4.99545; -2.87172
-4.22622; -1.44315
-4.22622; -1.44315
-4.22622; -1.44315
-4.22622; -1.44315
-3.45699; -0.0145774
-3.45699; -0.0145774
-3.45699; -0.0145774
-3.45699; -0.0145774
-2.68776; 1.41399
-2.68776; 1.41399
-2.68776; 1.41399
-2.68776; 1.41399
-1.91853; 2.84257
-1.91853; 2.84257
-1.91853; 2.84257
-1.91853; 2.84257
1.1584; -1.23907
1.1584; -1.23907
1.1584; -1.23907
1.1584; -1.23907
1.92763; 0.189504
1.92763; 0.189504
1.92763; 0.189504
1.92763; 0.189504
2.69686; 1.61808
2.69686; 1.61808
2.69686; 1.61808
2.69686; 1.61808
3.46609; 3.04665
3.46609; 3.04665
3.46609; 3.04665
3.46609; 3.04665
4.23532; 4.47522
4.23532; 4.47522
4.23532; 4.47522
4.23532; 4.47522
-4.93628; -3.89213
-4.93628; -3.89213
-4.93628; -3.89213
-4.93628; -3.89213
-4.16705; -2.46356
-4.16705; -2.46356
-4.16705; -2.46356
-4.16705; -2.46356
-3.39782; -1.03499
-3.39782; -1.03499
-3.39782; -1.03499
-3.39782; -1.03499
-2.62858; 0.393586
-2.62858; 0.393586
-2.62858; 0.393586
-2.62858; 0.393586
-1.85935; 1.82216
-1.85935; 1.82216
-1.85935; 1.82216
-1.85935; 1.82216
1.21757; -2.25948
1.21757; -2.25948
1.21757; -2.25948
1.21757; -2.25948
1.9868; -0.830904
1.9868; -0.830904
1.9868; -0.830904
1.9868; -0.830904
2.75603; 0.597667
2.75603; 0.597667
2.75603; 0.597667
2.75603; 0.597667
3.52526; 2.02624
3.52526; 2.02624
3.52526; 2.02624
3.52526; 2.02624
4.29449; 3.45481
4.29449; 3.45481
4.29449; 3.45481
4.29449; 3.45481
-4.87711; 4.88338
-4.87711; 4.88338
-4.87711; 4.88338
-4.87711; 4.88338
-4.10787; -4.88338
-4.10787; -4.88338
-4.10787; -4.88338
-4.10787; -4.88338
-3.33864; -3.45481
-3.33864; -3.45481
-3.33864; -3.45481
-3.33864; -3.45481
-2.56941; -2.02624
-2.56941; -2.02624
-2.56941; -2.02624
-2.56941; -2.02624
-1.80018; -0.597668
-1.80018; -0.597668
-1.80018; -0.597668
-1.80018; -0.597668
-1.03095; 0.830904
-1.03095; 0.830904
-1.03095; 0.830904
-1.03095; 0.830904
-0.261721; 2.25948
-0.261721; 2.25948
-0.261721; 2.25948
-0.261721; 2.25948
1.27674; -4.6793
1.27674; -4.6793
1.27674; -4.6793
1.27674; -4.6793
2.04597; -3.25073
2.04597; -3.25073
2.04597; -3.25073
2.04597; -3.25073
2.8152; -1.82216
2.8152; -1.82216
2.8152; -1.82216
2.8152; -1.82216
3.58443; -0.393586
3.58443; -0.393586
3.58443; -0.393586
3.58443; -0.393586
4.35366; 1.03499
4.35366; 1.03499
4.35366; 1.03499
4.35366; 1.03499
-4.81793; 2.46356
-4.81793; 2.46356
-4.81793; 2.46356
-4.81793; 2.46356
-4.0487; 3.89213
-4.0487; 3.89213
-4.0487; 3.89213
-4.0487; 3.89213
-3.27947; -4.47522
-3.27947; -4.47522
-3.27947; -4.47522
-3.27947; -4.47522
-2.51024; -3.04665
-2.51024; -3.04665
-2.51024; -3.04665
-2.51024; -3.04665
-1.74101; -1.61808
-1.74101; -1.61808
-1.74101; -1.61808
-1.74101; -1.61808
0.566682; 2.66764
0.566682; 2.66764
0.566682; 2.66764
0.566682; 2.66764
2.10514; -4.27114
2.10514; -4.27114
2.10514; -4.27114
2.10514; -4.27114
2.87437; -2.84257
2.87437; -2.84257
2.87437; -2.84257
2.87437; -2.84257
3.6436; -1.41399
3.6436; -1.41399
3.6436; -1.41399
3.6436; -1.41399
4.41284; 0.0145774
4.41284; 0.0145774
4.41284; 0.0145774
4.41284; 0.0145774
-4.75876; 1.44315
-4.75876; 1.44315
-4.75876; 1.44315
-4.75876; 1.44315
-3.98953; 2.87172
-3.98953; 2.87172
-3.98953; 2.87172
-3.98953; 2.87172
-3.2203; 4.30029
-3.2203; 4.30029
-3.2203; 4.30029
-3.2203; 4.30029
-2.45107; -4.06706
-2.45107; -4.06706
-2.45107; -4.06706
-2.45107; -4.06706
-1.68184; -2.63848
-1.68184; -2.63848
-1.68184; -2.63848
-1.68184; -2.63848
2.16432; 4.50437
2.16432; 4.50437
2.16432; 4.50437
2.16432; 4.50437
2.93355; -3.86297
2.93355; -3.86297
2.93355; -3.86297
2.93355; -3.86297
3.70278; -2.4344
3.70278; -2.4344
3.70278; -2.4344
3.70278; -2.4344
4.47201; -1.00583
4.47201; -1.00583
4.47201; -1.00583
4.47201; -1.00583
-4.69959; 0.42274
-4.69959; 0.42274
-4.69959; 0.42274
-4.69959; 0.42274
-3.93036; 1.85131
-3.93036; 1.85131
-3.93036; 1.85131
-3.93036; 1.85131
-3.16113; 3.27988
-3.16113; 3.27988
-3.16113; 3.27988
-3.16113; 3.27988
-2.3919; 4.70846
-2.3919; 4.70846
-2.3919; 4.70846
-2.3919; 4.70846
-1.62267; -3.65889
-1.62267; -3.65889
-1.62267; -3.65889
-1.62267; -3.65889
1.45426; 2.05539
1.45426; 2.05539
1.45426; 2.05539
1.45426; 2.05539
2.22349; 3.48396
2.22349; 3.48396
2.22349; 3.48396
2.22349; 3.48396
2.99272; 4.91254
2.99272; 4.91254
2.99272; 4.91254
2.99272; 4.91254
3.76195; -4.85423
3.76195; -4.85423
3.76195; -4.85423
3.76195; -4.85423
4.53118; -3.42566
4.53118; -3.42566
4.53118; -3.42566
4.53118; -3.42566
-4.64042; -1.99708
-4.64042; -1.99708
-4.64042; -1.99708
-4.64042; -1.99708
-3.87119; -0.568513
-3.87119; -0.568513
-3.87119; -0.568513
-3.87119; -0.568513
-3.10196; 0.860059
-3.10196; 0.860059
-3.10196; 0.860059
-3.10196; 0.860059
-2.33273; 2.28863
-2.33273; 2.28863
-2.33273; 2.28863
-2.33273; 2.28863
1.51343; -0.364431
1.51343; -0.364431
1.51343; -0.364431
1.51343; -0.364431
2.28266; 1.06414
2.28266; 1.06414
2.28266; 1.06414
2.28266; 1.06414
3.05189; 2.49271
3.05189; 2.49271
3.05189; 2.49271
3.05189; 2.49271
3.82112; 3.92128
3.82112; 3.92128
3.82112; 3.92128
3.82112; 3.92128
4.59035; -4.44606
4.59035; -4.44606
4.59035; -4.44606
4.59035; -4.44606
-4.58125; -3.01749
-4.58125; -3.01749
-4.58125; -3.01749
-4.58125; -3.01749
-3.81202; -1.58892
-3.81202; -1.58892
-3.81202; -1.58892
-3.81202; -1.58892
-3.04279; -0.16035
-3.04279; -0.16035
-3.04279; -0.16035
-3.04279; -0.16035
-2.27355; 1.26822
-2.27355; 1.26822
-2.27355; 1.26822
-2.27355; 1.26822
-1.50432; 2.69679
-1.50432; 2.69679
-1.50432; 2.69679
-1.50432; 2.69679
1.5726; -1.38484
1.5726; -1.38484
1.5726; -1.38484
1.5726; -1.38484
2.34183; 0.0437317
2.34183; 0.0437317
2.34183; 0.0437317
2.34183; 0.0437317
3.11106; 1.4723
3.11106; 1.4723
3.11106; 1.4723
3.11106; 1.4723
3.88029; 2.90087
3.88029; 2.90087
3.88029; 2.90087
3.88029; 2.90087
4.64952; 4.32945
4.64952; 4.32945
4.64952; 4.32945
4.64952; 4.32945
-4.52208; -4.0379
-4.52208; -4.0379
-4.52208; -4.0379
-4.52208; -4.0379
-3.75284; -2.60933
-3.75284; -2.60933
-3.75284; -2.60933
-3.75284; -2.60933
-2.98361; -1.18076
-2.98361; -1.18076
-2.98361; -1.18076
-2.98361; -1.18076
-2.21438; 0.247813
-2.21438; 0.247813
-2.21438; 0.247813
-2.21438; 0.247813
-1.44515; 1.67639
-1.44515; 1.67639
-1.44515; 1.67639
-1.44515; 1.67639
1.63177; -2.40525
1.63177; -2.40525
1.63177; -2.40525
1.63177; -2.40525
2.401; -0.976676
2.401; -0.976676
2.401; -0.976676
2.401; -0.976676
3.17023; 0.451895
3.17023; 0.451895
3.17023; 0.451895
3.17023; 0.451895
3.93946; 1.88047
3.93946; 1.88047
3.93946; 1.88047
3.93946; 1.88047
4.70869; 3.30904
4.70869; 3.30904
4.70869; 3.30904
4.70869; 3.30904
-4.4629; 4.73761
-4.4629; 4.73761
-4.4629; 4.73761
-4.4629; 4.73761
-3.69367; -3.62974
-3.69367; -3.62974
-3.69367; -3.62974
-3.69367; -3.62974
-2.92444; -2.20117
-2.92444; -2.20117
-2.92444; -2.20117
-2.92444; -2.20117
-2.15521; -0.772594
-2.15521; -0.772594
-2.15521; -0.772594
-2.15521; -0.772594
-1.38598; 0.655976
-1.38598; 0.655976
-1.38598; 0.655976
-1.38598; 0.655976
-0.61675; 2.08455
-0.61675; 2.08455
-0.61675; 2.08455
-0.61675; 2.08455
1.69094; -4.82507
1.69094; -4.82507
1.69094; -4.82507
1.69094; -4.82507
2.46017; -3.3965
2.46017; -3.3965
2.46017; -3.3965
2.46017; -3.3965
3.2294; -1.96793
3.2294; -1.96793
3.2294; -1.96793
3.2294; -1.96793
3.99863; -0.539359
3.99863; -0.539359
3.99863; -0.539359
3.99863; -0.539359
4.76787; 0.889213
4.76787; 0.889213
4.76787; 0.889213
4.76787; 0.889213
-4.40373; 2.31778
-4.40373; 2.31778
-4.40373; 2.31778
-4.40373; 2.31778
-3.6345; 3.74636
-3.6345; 3.74636
-3.6345; 3.74636
-3.6345; 3.74636
-2.86527; -4.62099
-2.86527; -4.62099
-2.86527; -4.62099
-2.86527; -4.62099
-2.09604; -3.19242
-2.09604; -3.19242
-2.09604; -3.19242
-2.09604; -3.19242
-1.32681; -1.76385
-1.32681; -1.76385
-1.32681; -1.76385
-1.32681; -1.76385
0.980883; 2.52187
0.980883; 2.52187
0.980883; 2.52187
0.980883; 2.52187
2.51934; -4.41691
2.51934; -4.41691
2.51934; -4.41691
2.51934; -4.41691
3.28858; -2.98834
3.28858; -2.98834
3.28858; -2.98834
3.28858; -2.98834
4.05781; -1.55977
4.05781; -1.55977
4.05781; -1.55977
4.05781; -1.55977
4.82704; -0.131195
4.82704; -0.131195
4.82704; -0.131195
4.82704; -0.131195
-4.34456; 1.29738
-4.34456; 1.29738
-4.34456; 1.29738
-4.34456; 1.29738
-3.57533; 2.72595
-3.57533; 2.72595
-3.57533; 2.72595
-3.57533; 2.72595
-2.8061; 4.15452
-2.8061; 4.15452
-2.8061; 4.15452
-2.8061; 4.15452
-2.03687; -4.21283
-2.03687; -4.21283
-2.03687; -4.21283
-2.03687; -4.21283
-1.26764; -2.78426
-1.26764; -2.78426
-1.26764; -2.78426
-1.26764; -2.78426
1.04005; 1.50146
1.04005; 1.50146
1.04005; 1.50146
1.04005; 1.50146
1.80929; 2.93003
1.80929; 2.93003
1.80929; 2.93003
1.80929; 2.93003
