-4,-2
-4,-2
-3.90149,-2.01489
-3.81179,-2.05822
-3.73889,-2.12613
-3.72468,-2.14543
-3.72468,-2.14543
-3.65685,-2.2184
-3.57049,-2.26806
-3.47331,-2.28999
-3.37399,-2.28222
-3.2814,-2.24544
-3.20381,-2.18295
-3.14816,-2.10031
-3.11941,-2.00492
-3.12014,-1.9053
-3.15027,-1.81034
-3.20713,-1.72853
-3.28561,-1.66717
-3.37873,-1.63175
-3.47816,-1.62543
-3.49588,-1.62745
-3.49588,-1.62745
-3.5955,-1.62645
-3.69038,-1.59606
-3.77204,-1.53899
-3.83319,-1.46034
-3.86836,-1.36713
-3.87574,-1.29738
-3.87574,-1.29738
-3.86085,-1.19887
-3.81752,-1.10916
-3.74961,-1.03627
-3.66319,-0.986696
-3.56599,-0.964878
-3.46667,-0.97276
-3.37412,-1.00964
-3.32221,-1.04713
-3.32221,-1.04713
-3.24713,-1.11319
-3.17206,-1.17925
-3.14821,-1.20024
-3.14821,-1.20024
-3.06442,-1.25413
-2.96845,-1.28086
-2.86886,-1.27803
-2.77456,-1.2459
-2.69397,-1.18734
-2.63428,-1.10757
-2.60083,-1.01373
-2.5966,-0.914194
-2.62198,-0.817855
-2.6747,-0.73332
-2.69231,-0.714286
-2.69231,-0.714286
-2.75144,-0.634104
-2.78423,-0.54003
-2.78775,-0.440467
-2.7617,-0.344309
-2.76089,-0.342488
-2.76089,-0.342488
-2.72006,-0.251203
-2.67923,-0.159917
-2.6384,-0.068632
-2.59757,0.0226533
-2.55675,0.113939
-2.51592,0.205224
-2.47509,0.296509
-2.43426,0.387795
-2.39343,0.47908
-2.3526,0.570365
-2.31177,0.661651
-2.27095,0.752936
-2.23012,0.844222
-2.18929,0.935507
-2.14846,1.02679
-2.10763,1.11808
-2.0668,1.20936
-2.02597,1.30065
-1.98514,1.39193
-1.94431,1.48322
-1.90349,1.5745
-1.86266,1.66579
-1.82183,1.75707
-1.781,1.84836
-1.74017,1.93965
-1.69934,2.03093
-1.69383,2.04325
-1.69383,2.04325
-1.64002,2.12709
-1.56384,2.19129
-1.47209,2.23011
-1.37296,2.24008
-1.27532,2.2203
-1.18788,2.17256
-1.15385,2.14286
-1.15385,2.14286
-1.07366,2.08373
-0.979589,2.05094
-0.880027,2.04741
-0.783868,2.07347
-0.699705,2.12677
-0.635053,2.20257
-0.59569,2.29409
-0.586789,2.3423
-0.586789,2.3423
-0.575931,2.44151
-0.575931,2.44151
-0.550415,2.53781
-0.497579,2.62227
-0.422143,2.68735
-0.330846,2.72722
-0.231843,2.73834
-0.133976,2.7197
-0.0459899,2.67297
0.0242577,2.60233
0.0704911,2.51408
0.0885805,2.41611
0.0887575,2.40525
0.0887575,2.40525
0.103645,2.30674
0.127415,2.24944
0.127415,2.24944
0.174158,2.16103
0.216402,2.08114
0.216402,2.08114
0.275376,2.00125
0.275376,2.00125
0.334503,1.92107
0.367294,1.82699
0.37299,1.76889
0.37299,1.76889
0.388864,1.67054
0.433095,1.58127
0.501731,1.50906
0.588641,1.46035
0.686061,1.43951
0.78529,1.44839
0.877464,1.48619
0.954349,1.54955
1.00908,1.6328
1.03676,1.7285
1.03492,1.82811
1.00373,1.92272
0.945974,2.0039
0.866807,2.06438
0.773303,2.09876
0.754346,2.10208
0.754346,2.10208
0.659013,2.13101
0.576487,2.18682
0.51414,2.26453
0.477541,2.35719
0.469959,2.45652
0.492072,2.55366
0.541904,2.63993
0.566682,2.66764
0.566682,2.66764
0.646864,2.72677
0.740938,2.75956
0.840501,2.76308
0.936659,2.73703
1.02082,2.68372
1.08164,2.61395
1.08164,2.61395
1.13624,2.53017
1.19085,2.4464
1.24545,2.36262
1.30005,2.27885
1.35466,2.19507
1.40926,2.1113
1.41071,2.10908
1.41071,2.10908
1.45426,2.05539
1.45426,2.05539
1.53444,1.99627
1.62851,1.96348
1.72807,1.95995
1.80126,1.97689
1.80126,1.97689
1.89552,2.01029
1.98978,2.04368
2.08404,2.07707
2.1783,2.11046
2.27256,2.14385
2.36682,2.17724
2.46108,2.21063
2.46266,2.21119
2.46266,2.21119
2.56049,2.23005
2.57396,2.23032
2.57397,2.23032
2.67247,2.24521
2.69148,2.25172
2.69148,2.25172
2.78506,2.28697
2.87864,2.32223
2.97222,2.35748
3.0658,2.39274
3.15938,2.42799
3.25296,2.46324
3.34654,2.4985
3.3479,2.49901
3.3479,2.49901
3.43483,2.54767
3.50351,2.61985
3.54778,2.7091
3.5637,2.80744
3.54985,2.9061
3.50746,2.99626
3.46609,3.04665
3.46609,3.04665
3.40696,3.12683
3.37417,3.2209
3.36921,3.26003
3.36921,3.26003
3.36251,3.35981
3.35582,3.45959
3.34912,3.55936
3.34394,3.63658
3.34394,3.63658
3.3432,3.65889
3.34319,3.65889
3.35808,3.7574
3.40142,3.84711
3.46933,3.92
3.55574,3.96957
3.65295,3.99139
3.66852,3.99213
3.66852,3.99213
3.76849,3.99453
3.86846,3.99693
3.96843,3.99934
3.99199,3.9999
3.99199,3.9999
4,4
