4.01109,1.97521
4.01109,1.97521
4.06098,1.97279
4.10996,1.96295
4.15691,1.9459
4.20079,1.92202
4.2406,1.89185
4.27546,1.85607
4.30458,1.81549
4.32731,1.77101
4.34314,1.72363
4.35171,1.67441
4.35283,1.62447
4.34647,1.57493
4.33279,1.52688
4.31207,1.48143
4.2848,1.43958
4.25157,1.40228
4.21315,1.37036
4.17039,1.34454
4.12425,1.3254
4.07576,1.31337
4.02603,1.30872
3.97615,1.31155
3.92726,1.32181
3.88747,1.33612
3.88747,1.33612
3.84159,1.356
3.79571,1.37587
3.74983,1.39575
3.70395,1.41562
3.65806,1.43549
3.61218,1.45537
3.5663,1.47524
3.52042,1.49511
3.47454,1.51499
3.46316,1.51992
3.46316,1.51992
3.41894,1.54315
3.37868,1.57273
3.35995,1.59009
3.35994,1.59009
3.32208,1.62266
3.27976,1.64921
3.23396,1.66914
3.18569,1.68201
3.13604,1.68751
3.08613,1.68553
3.03707,1.67612
3.00942,1.66732
3.00942,1.66732
2.96248,1.6501
2.91554,1.63287
2.8686,1.61565
2.82166,1.59843
2.77472,1.5812
2.72778,1.56398
2.68084,1.54676
2.6339,1.52953
2.58696,1.51231
2.54002,1.49509
2.51127,1.48454
2.51127,1.48454
2.46322,1.47089
2.41366,1.46458
2.39645,1.46414
2.39645,1.46414
2.34664,1.46788
2.29794,1.47903
2.28845,1.48212
2.28845,1.48212
2.24114,1.49832
2.19384,1.51452
2.14654,1.53072
2.09923,1.54692
2.05193,1.56313
2.00463,1.57933
1.95733,1.59553
1.91002,1.61173
1.86272,1.62793
1.81542,1.64413
1.76812,1.66033
1.72081,1.67653
1.67351,1.69273
1.62621,1.70893
1.57891,1.72513
1.5316,1.74133
1.4843,1.75753
1.437,1.77373
1.38969,1.78993
1.34239,1.80613
1.29509,1.82234
1.24779,1.83854
1.20048,1.85474
1.15318,1.87094
1.10588,1.88714
1.05858,1.90334
1.01127,1.91954
0.963972,1.93574
0.916669,1.95194
0.869367,1.96814
0.822064,1.98434
0.774761,2.00054
0.734799,2.01423
0.734799,2.01423
0.688886,2.03391
0.64643,2.06023
0.608384,2.0926
0.6071,2.09388
0.6071,2.09388
0.569231,2.12645
0.526918,2.15301
0.481113,2.17294
0.432844,2.1858
0.396627,2.19055
0.396627,2.19055
0.34677,2.19434
0.296914,2.19812
0.247057,2.20191
0.1972,2.20569
0.147344,2.20947
0.0974872,2.21326
0.0476306,2.21704
-0.00222602,2.22083
-0.0520826,2.22461
-0.101939,2.2284
-0.151796,2.23218
-0.201652,2.23596
-0.251509,2.23975
-0.301366,2.24353
-0.351222,2.24732
-0.401079,2.2511
-0.450935,2.25489
-0.500792,2.25867
-0.550649,2.26245
-0.600505,2.26624
-0.650362,2.27002
-0.700218,2.27381
-0.750075,2.27759
-0.799931,2.28138
-0.849788,2.28516
-0.899644,2.28894
-0.949501,2.29273
-0.999357,2.29651
-1.04921,2.3003
-1.09907,2.30408
-1.14893,2.30787
-1.19878,2.31165
-1.22093,2.31333
-1.22093,2.31333
-1.24615,2.31429
-1.24615,2.31429
-1.29597,2.31054
-1.34466,2.2994
-1.39114,2.2811
-1.3977,2.27784
-1.3977,2.27784
-1.44224,2.25511
-1.48677,2.23238
-1.5313,2.20964
-1.57584,2.18691
-1.62037,2.16418
-1.66491,2.14145
-1.70944,2.11871
-1.75397,2.09598
-1.79851,2.07325
-1.84304,2.05052
-1.88757,2.02778
-1.93211,2.00505
-1.97664,1.98232
-2.02117,1.95959
-2.06571,1.93685
-2.11024,1.91412
-2.15477,1.89139
-2.19931,1.86866
-2.24384,1.84592
-2.28837,1.82319
-2.33291,1.80046
-2.37744,1.77773
-2.42197,1.75499
-2.44011,1.74574
-2.44011,1.74574
-2.48277,1.71975
-2.52108,1.68769
-2.52426,1.68455
-2.52426,1.68455
-2.56213,1.65197
-2.60444,1.62542
-2.65025,1.60549
-2.69852,1.59263
-2.74817,1.58713
-2.79808,1.5891
-2.84714,1.59852
-2.89424,1.61516
-2.93832,1.63865
-2.9784,1.66847
-3.01358,1.70394
-3.03038,1.72535
-3.03038,1.72535
-3.05962,1.76592
-3.08885,1.80648
-3.11809,1.84704
-3.14732,1.8876
-3.17655,1.92817
-3.20579,1.96873
-3.23502,2.00929
-3.26426,2.04986
-3.29349,2.09042
-3.32273,2.13098
-3.35196,2.17154
-3.3812,2.21211
-3.41043,2.25267
-3.43967,2.29323
-3.44812,2.30497
-3.44812,2.30497
-3.48029,2.34319
-3.48284,2.34577
-3.48284,2.34577
